ID,SalesDate,OrderID,CustomerID,SalesPersonID,ProductID,Quantity,Sales,StoreID,Category,Product,Region,Store,Latitude,Longitude,SalesPersonName,Title,Country,CustomerName,Gender,Phone,PostalCode,Foreigner
6251,2016-07-02,10857,5,3,26,35,1035.3,7,Sportswear,Bike Helmet,East,Airport Terminal 1,1.35732,103.987309,Rob Carsson,Sales Representative,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
6252,2016-07-02,10857,5,3,29,10,1217.0,3,Men's Footwear,Davenport Shoes,North ,Compass Point,1.39187,103.89482,Rob Carsson,Sales Representative,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
6253,2016-07-02,10863,35,9,1,20,414.0,3,Men's Clothes,Lenin Jeansshorts,North ,Compass Point,1.39187,103.89482,Helen Brolin,Sales Representative,Singapore,Nicolas Balines,Male,(5) 555-1340,5022,False
6254,2016-07-02,10863,35,9,58,12,536.76,9,Baby Clothes,Onesy Dress,South ,Marina Square,1.29136,103.85786,Helen Brolin,Sales Representative,Singapore,Nicolas Balines,Male,(5) 555-1340,5022,False
6255,2016-07-02,10867,48,1,53,3,197.97,3,Women's Clothes,Jack Flash Dress,North ,Compass Point,1.39187,103.89482,Frank Roll,Sales Representative,USA,Andrea Pamelsson,Male,(503) 555-9573,97219,True
6256,2016-07-02,10923,41,4,42,10,132.0,8,Women's Footwear,Walking Shoes,East,Parkway Parade,1.30124,103.90523,Joan Callins,Sales Coordinator,France,Louise Davu,Male,61.77.61.10,31000,True
6257,2016-07-02,10923,41,4,43,10,128.4,3,Swimwear,Summer Shorts,North ,Compass Point,1.39187,103.89482,Joan Callins,Sales Coordinator,France,Louise Davu,Male,61.77.61.10,31000,True
6258,2016-07-02,10923,41,4,67,24,1535.28,6,Women's Clothes,Minnki Pälsii,South ,Holland Village,1.31101,103.79627,Joan Callins,Sales Coordinator,France,Louise Davu,Male,61.77.61.10,31000,True
6259,2016-07-02,11100,51,1,31,36,311.238033,7,Men's Clothes,Rossi Bermuda Shorts,East,Airport Terminal 1,1.35732,103.987309,Frank Roll,Sales Representative,Canada,James Belucci,Female,(514) 555-8054,H1J 1C3,True
6260,2016-07-02,11188,44,7,4,18,465.7904943,8,Women's Clothes,Rossi Shorts,East,Parkway Parade,1.30124,103.90523,Tom Lindwall,Sales Representative,Germany,Klaus Deum,Male,069-0245984,60528,True
6261,2016-07-02,11188,44,7,43,3,38.76386576,3,Swimwear,Summer Shorts,North ,Compass Point,1.39187,103.89482,Tom Lindwall,Sales Representative,Germany,Klaus Deum,Male,069-0245984,60528,True
6262,2016-07-02,11188,44,7,56,34,1547.064264,9,Women's Footwear,Slip-on Shoes,South ,Marina Square,1.29136,103.85786,Tom Lindwall,Sales Representative,Germany,Klaus Deum,Male,069-0245984,60528,True
6263,2016-07-02,11188,44,7,60,23,137.6960932,7,Sportswear,Game Over T-Shirt,East,Airport Terminal 1,1.35732,103.987309,Tom Lindwall,Sales Representative,Germany,Klaus Deum,Male,069-0245984,60528,True
6264,2016-07-02,11259,3,9,11,55,1714.46387,3,Men's Clothes,Desperado Jeans,North ,Compass Point,1.39187,103.89482,Helen Brolin,Sales Representative,Singapore,Sancho Panza,Female,(5) 555-3932,5023,False
6265,2016-07-02,11259,3,9,40,11,235.0572374,9,Baby Clothes,Duck Trousers,South ,Marina Square,1.29136,103.85786,Helen Brolin,Sales Representative,Singapore,Sancho Panza,Female,(5) 555-3932,5023,False
6266,2016-07-02,11259,3,9,57,5,112.2414831,3,Women's Footwear,Lightweight Sandals,North ,Compass Point,1.39187,103.89482,Helen Brolin,Sales Representative,Singapore,Sancho Panza,Female,(5) 555-3932,5023,False
6267,2016-07-02,11259,3,9,59,16,134.9981959,6,Sportswear,Rasta WCT,South ,Holland Village,1.31101,103.79627,Helen Brolin,Sales Representative,Singapore,Sancho Panza,Female,(5) 555-3932,5023,False
6268,2016-07-02,11294,51,1,11,18,691.8399244,6,Men's Clothes,Desperado Jeans,South ,Holland Village,1.31101,103.79627,Frank Roll,Sales Representative,Canada,James Belucci,Female,(514) 555-8054,H1J 1C3,True
6269,2016-07-02,11294,51,1,56,74,3711.915245,8,Women's Footwear,Slip-on Shoes,East,Parkway Parade,1.30124,103.90523,Frank Roll,Sales Representative,Canada,James Belucci,Female,(514) 555-8054,H1J 1C3,True
6270,2016-07-02,11295,20,4,14,11,259.2040451,8,Children's Clothes,Kool Sunglasses,East,Parkway Parade,1.30124,103.90523,Joan Callins,Sales Coordinator,Singapore,Lars Saalbach,Male,7675-3425,8010,False
6271,2016-07-02,11295,20,4,42,29,420.7658868,7,Women's Footwear,Walking Shoes,East,Airport Terminal 1,1.35732,103.987309,Joan Callins,Sales Coordinator,Singapore,Lars Saalbach,Male,7675-3425,8010,False
6272,2016-07-02,11317,35,9,27,23,1071.265258,7,Sportswear,Tracksuit,East,Airport Terminal 1,1.35732,103.987309,Helen Brolin,Sales Representative,Singapore,Nicolas Balines,Male,(5) 555-1340,5022,False
6273,2016-07-02,11317,35,9,39,6,355.6652108,6,Women's Clothes,Terence Top,South ,Holland Village,1.31101,103.79627,Helen Brolin,Sales Representative,Singapore,Nicolas Balines,Male,(5) 555-1340,5022,False
6274,2016-07-02,11317,35,9,77,14,194.3057935,7,Women's Clothes,Wrap Skirt,East,Airport Terminal 1,1.35732,103.987309,Helen Brolin,Sales Representative,Singapore,Nicolas Balines,Male,(5) 555-1340,5022,False
6275,2016-07-02,11375,38,9,34,13,96.64537561,1,Swimwear,Baywatch Swimsuit,West ,Jurong Point,1.34032,103.706006,Helen Brolin,Sales Representative,UK,Al Yankovic,Female,(198) 555-8888,PO31 7PJ,True
6276,2016-07-02,11375,38,9,70,29,749.4319254,9,Men's Clothes,US-Master Jeans,South ,Marina Square,1.29136,103.85786,Helen Brolin,Sales Representative,UK,Al Yankovic,Female,(198) 555-8888,PO31 7PJ,True
6277,2016-07-02,11419,72,9,16,51,479.0381664,3,Sportswear,Wimbledon T-Shirt,North ,Compass Point,1.39187,103.89482,Helen Brolin,Sales Representative,Singapore,Karen Goh,Female,98087632,567229,False
6278,2016-07-02,11419,72,9,31,64,510.7392216,1,Men's Clothes,Rossi Bermuda Shorts,West ,Jurong Point,1.34032,103.706006,Helen Brolin,Sales Representative,Singapore,Karen Goh,Female,98087632,567229,False
6279,2016-07-02,11419,72,9,60,73,365.6078286,8,Sportswear,Game Over T-Shirt,East,Parkway Parade,1.30124,103.90523,Helen Brolin,Sales Representative,Singapore,Karen Goh,Female,98087632,567229,False
6280,2016-07-02,11431,79,7,35,26,131.4092873,7,Swimwear,LA. Shorts,East,Airport Terminal 1,1.35732,103.987309,Tom Lindwall,Sales Representative,Germany,Heinz Disco,Female,0251-031259,44087,True
6281,2016-07-02,11431,79,7,61,106,2375.199581,9,Sportswear,AAA Running Shoe,South ,Marina Square,1.29136,103.85786,Tom Lindwall,Sales Representative,Germany,Heinz Disco,Female,0251-031259,44087,True
6282,2016-07-02,11431,79,7,69,57,88.49168336,9,Sportswear,Tube Socks,South ,Marina Square,1.29136,103.85786,Tom Lindwall,Sales Representative,Germany,Heinz Disco,Female,0251-031259,44087,True
6283,2016-07-02,11435,11,9,62,11,315.9842232,6,Sportswear,Lace Shoes,South ,Holland Village,1.31101,103.79627,Helen Brolin,Sales Representative,UK,David Foot,Female,(171) 555-1212,EC2 5NT,True
6284,2016-07-02,11469,23,6,12,36,388.7362653,9,Swimwear,Tank Swimsuit,South ,Marina Square,1.29136,103.85786,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
6285,2016-07-02,11469,23,6,13,13,348.2041016,9,Baby Clothes,Aino Shoes,South ,Marina Square,1.29136,103.85786,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
6286,2016-07-02,11469,23,6,26,35,1238.193298,6,Sportswear,Bike Helmet,South ,Holland Village,1.31101,103.79627,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
6287,2016-07-02,11469,23,6,62,80,2572.062901,3,Sportswear,Lace Shoes,North ,Compass Point,1.39187,103.89482,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
6288,2016-07-02,11516,42,1,16,49,485.9224424,7,Sportswear,Wimbledon T-Shirt,East,Airport Terminal 1,1.35732,103.987309,Frank Roll,Sales Representative,Canada,Joe Barry,Female,(604) 555-3392,V3F 2K1,True
6289,2016-07-02,11516,42,1,31,20,181.5945774,8,Men's Clothes,Rossi Bermuda Shorts,East,Parkway Parade,1.30124,103.90523,Frank Roll,Sales Representative,Canada,Joe Barry,Female,(604) 555-3392,V3F 2K1,True
6290,2016-07-02,11516,42,1,42,39,628.8729497,8,Women's Footwear,Walking Shoes,East,Parkway Parade,1.30124,103.90523,Frank Roll,Sales Representative,Canada,Joe Barry,Female,(604) 555-3392,V3F 2K1,True
6291,2016-07-02,11554,39,3,12,41,402.2975425,3,Swimwear,Tank Swimsuit,North ,Compass Point,1.39187,103.89482,Rob Carsson,Sales Representative,Germany,Dieter Rummernige,Male,0555-09876,14776,True
6292,2016-07-02,11554,39,3,16,23,202.4638497,7,Sportswear,Wimbledon T-Shirt,East,Airport Terminal 1,1.35732,103.987309,Rob Carsson,Sales Representative,Germany,Dieter Rummernige,Male,0555-09876,14776,True
6293,2016-07-02,11554,39,3,36,46,350.4611291,1,Baby Clothes,Mehmet-Tröja,West ,Jurong Point,1.34032,103.706006,Rob Carsson,Sales Representative,Germany,Dieter Rummernige,Male,0555-09876,14776,True
6294,2016-07-02,11554,39,3,62,23,673.2425256,6,Sportswear,Lace Shoes,South ,Holland Village,1.31101,103.79627,Rob Carsson,Sales Representative,Germany,Dieter Rummernige,Male,0555-09876,14776,True
6295,2016-07-02,11566,80,1,16,15,147.9301675,9,Sportswear,Wimbledon T-Shirt,South ,Marina Square,1.29136,103.85786,Frank Roll,Sales Representative,Singapore,Peloto Gomez,Female,(5) 555-2933,5033,False
6296,2016-07-02,11566,80,1,31,3,29.48459567,9,Men's Clothes,Rossi Bermuda Shorts,South ,Marina Square,1.29136,103.85786,Frank Roll,Sales Representative,Singapore,Peloto Gomez,Female,(5) 555-2933,5033,False
6297,2016-07-02,11566,80,1,65,10,102.1140813,3,Women's Clothes,Stretch Pants,North ,Compass Point,1.39187,103.89482,Frank Roll,Sales Representative,Singapore,Peloto Gomez,Female,(5) 555-2933,5033,False
6298,2016-07-02,11599,23,6,21,41,532.5695342,7,Sportswear,Basket Shoes,East,Airport Terminal 1,1.35732,103.987309,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
6299,2016-07-02,11599,23,6,22,6,26.93573544,8,Women's Footwear,Ravellis Träskor,East,Parkway Parade,1.30124,103.90523,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
6300,2016-07-02,11599,23,6,24,21,112.5634081,9,Men's Clothes,Samba Soccer Socks,South ,Marina Square,1.29136,103.85786,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
6301,2016-07-02,11619,34,3,31,11,86.64968751,9,Men's Clothes,Rossi Bermuda Shorts,South ,Marina Square,1.29136,103.85786,Rob Carsson,Sales Representative,Singapore,Joe do Pintho,Male,(21) 555-0091,05454-876,False
6302,2016-07-02,11619,34,3,38,5,359.3510046,1,Women's Clothes,Le Baby Dress,West ,Jurong Point,1.34032,103.706006,Rob Carsson,Sales Representative,Singapore,Joe do Pintho,Male,(21) 555-0091,05454-876,False
6303,2016-07-02,11945,75,1,7,9,349.4423748,1,Children's Clothes,Runner Shoes,West ,Jurong Point,1.34032,103.706006,Frank Roll,Sales Representative,USA,Paul Smith,Female,(307) 555-4680,82520,True
6304,2016-07-02,11945,75,1,60,19,101.88711,7,Sportswear,Game Over T-Shirt,East,Airport Terminal 1,1.35732,103.987309,Frank Roll,Sales Representative,USA,Paul Smith,Female,(307) 555-4680,82520,True
6305,2016-07-02,11945,75,1,68,7,102.6823474,1,Sportswear,Cap,West ,Jurong Point,1.34032,103.706006,Frank Roll,Sales Representative,USA,Paul Smith,Female,(307) 555-4680,82520,True
6306,2016-07-02,12110,30,4,17,10,258.7059459,3,Men's Footwear,TieBreak Tennis shoes,North ,Compass Point,1.39187,103.89482,Joan Callins,Sales Coordinator,Spain,El Cordobes,Male,(95) 555 82 82,41101,True
6307,2016-07-02,12110,30,4,19,12,115.267423,9,Sportswear,Squash Shorts,South ,Marina Square,1.29136,103.85786,Joan Callins,Sales Coordinator,Spain,El Cordobes,Male,(95) 555 82 82,41101,True
6308,2016-07-02,12110,30,4,21,7,67.09807099,1,Sportswear,Basket Shoes,West ,Jurong Point,1.34032,103.706006,Joan Callins,Sales Coordinator,Spain,El Cordobes,Male,(95) 555 82 82,41101,True
6309,2016-07-02,12110,30,4,61,12,310.5682143,9,Sportswear,AAA Running Shoe,South ,Marina Square,1.29136,103.85786,Joan Callins,Sales Coordinator,Spain,El Cordobes,Male,(95) 555 82 82,41101,True
6310,2016-07-02,12411,19,9,36,6,51.95556568,3,Baby Clothes,Mehmet-Tröja,North ,Compass Point,1.39187,103.89482,Helen Brolin,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
6311,2016-07-02,12411,19,9,52,18,1661.881646,9,Women's Footwear,Winter Boots,South ,Marina Square,1.29136,103.85786,Helen Brolin,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
6312,2016-07-02,12416,79,7,40,57,1076.991482,1,Baby Clothes,Duck Trousers,West ,Jurong Point,1.34032,103.706006,Tom Lindwall,Sales Representative,Germany,Heinz Disco,Female,0251-031259,44087,True
6313,2016-07-02,12449,31,3,42,18,315.423952,8,Women's Footwear,Walking Shoes,East,Parkway Parade,1.30124,103.90523,Rob Carsson,Sales Representative,Singapore,Anna Figo,Female,(11) 555-9482,04876-786,False
6314,2016-07-02,12510,47,9,1,4,74.79373551,1,Men's Clothes,Lenin Jeansshorts,West ,Jurong Point,1.34032,103.706006,Helen Brolin,Sales Representative,Singapore,Andrés Barbanegra,Male,(8) 34-56-12,4980,False
6315,2016-07-02,12510,47,9,18,23,586.8319404,6,Baby Clothes,Deuce Shirt,South ,Holland Village,1.31101,103.79627,Helen Brolin,Sales Representative,Singapore,Andrés Barbanegra,Male,(8) 34-56-12,4980,False
6316,2016-07-02,12510,47,9,36,47,326.7760903,3,Baby Clothes,Mehmet-Tröja,North ,Compass Point,1.39187,103.89482,Helen Brolin,Sales Representative,Singapore,Andrés Barbanegra,Male,(8) 34-56-12,4980,False
6317,2016-07-02,12542,91,8,35,3,19.31782788,3,Swimwear,LA. Shorts,North ,Compass Point,1.39187,103.89482,Leif Shine,Sales Manager,Poland,Boniekk Wallessa,Male,(26) 642-7012,01-012,True
6318,2016-07-02,12542,91,8,51,2,215.886255,8,Men's Footwear,Summit Hiking Boots,East,Parkway Parade,1.30124,103.90523,Leif Shine,Sales Manager,Poland,Boniekk Wallessa,Male,(26) 642-7012,01-012,True
6319,2016-07-02,12577,1,7,1,23,395.8321406,7,Men's Clothes,Lenin Jeansshorts,East,Airport Terminal 1,1.35732,103.987309,Tom Lindwall,Sales Representative,Germany,Albert von Einstein,Female,030-0074321,12209,True
6320,2016-07-02,12626,47,3,16,28,275.0598673,8,Sportswear,Wimbledon T-Shirt,East,Parkway Parade,1.30124,103.90523,Rob Carsson,Sales Representative,Singapore,Andrés Barbanegra,Male,(8) 34-56-12,4980,False
6321,2016-07-02,12626,47,3,31,25,211.4377084,9,Men's Clothes,Rossi Bermuda Shorts,South ,Marina Square,1.29136,103.85786,Rob Carsson,Sales Representative,Singapore,Andrés Barbanegra,Male,(8) 34-56-12,4980,False
6322,2016-07-02,12626,47,3,45,30,263.9706877,6,Men's Footwear,Danske Treshoe,South ,Holland Village,1.31101,103.79627,Rob Carsson,Sales Representative,Singapore,Andrés Barbanegra,Male,(8) 34-56-12,4980,False
6323,2016-07-02,12626,47,3,60,24,132.1058784,6,Sportswear,Game Over T-Shirt,South ,Holland Village,1.31101,103.79627,Rob Carsson,Sales Representative,Singapore,Andrés Barbanegra,Male,(8) 34-56-12,4980,False
6324,2016-07-02,12656,33,3,16,63,692.6208223,7,Sportswear,Wimbledon T-Shirt,East,Airport Terminal 1,1.35732,103.987309,Rob Carsson,Sales Representative,Singapore,Antonio Palmer Amer,Male,(2) 283-2951,1081,False
6325,2016-07-02,12656,33,3,24,23,116.7440483,1,Men's Clothes,Samba Soccer Socks,West ,Jurong Point,1.34032,103.706006,Rob Carsson,Sales Representative,Singapore,Antonio Palmer Amer,Male,(2) 283-2951,1081,False
6326,2016-07-02,12656,33,3,36,45,430.7343422,9,Baby Clothes,Mehmet-Tröja,South ,Marina Square,1.29136,103.85786,Rob Carsson,Sales Representative,Singapore,Antonio Palmer Amer,Male,(2) 283-2951,1081,False
6327,2016-07-02,12681,30,4,24,13,52.43726946,3,Men's Clothes,Samba Soccer Socks,North ,Compass Point,1.39187,103.89482,Joan Callins,Sales Coordinator,Spain,El Cordobes,Male,(95) 555 82 82,41101,True
6328,2016-07-02,12681,30,4,36,19,153.6448665,7,Baby Clothes,Mehmet-Tröja,East,Airport Terminal 1,1.35732,103.987309,Joan Callins,Sales Coordinator,Spain,El Cordobes,Male,(95) 555 82 82,41101,True
6329,2016-07-02,12681,30,4,60,9,45.1612847,6,Sportswear,Game Over T-Shirt,South ,Holland Village,1.31101,103.79627,Joan Callins,Sales Coordinator,Spain,El Cordobes,Male,(95) 555 82 82,41101,True
6330,2016-07-02,12703,42,1,1,47,893.1933883,8,Men's Clothes,Lenin Jeansshorts,East,Parkway Parade,1.30124,103.90523,Frank Roll,Sales Representative,Canada,Joe Barry,Female,(604) 555-3392,V3F 2K1,True
6331,2016-07-02,12703,42,1,13,83,2006.790208,8,Baby Clothes,Aino Shoes,East,Parkway Parade,1.30124,103.90523,Frank Roll,Sales Representative,Canada,Joe Barry,Female,(604) 555-3392,V3F 2K1,True
6332,2016-07-02,12703,42,1,24,22,88.10112636,8,Men's Clothes,Samba Soccer Socks,East,Parkway Parade,1.30124,103.90523,Frank Roll,Sales Representative,Canada,Joe Barry,Female,(604) 555-3392,V3F 2K1,True
6333,2016-07-02,12703,42,1,64,21,602.8158324,7,Women's Footwear,WFS Shoes,East,Airport Terminal 1,1.35732,103.987309,Frank Roll,Sales Representative,Canada,Joe Barry,Female,(604) 555-3392,V3F 2K1,True
6334,2016-07-02,12703,42,1,71,17,433.3203931,6,Men's Clothes,Atles Lussekofta,South ,Holland Village,1.31101,103.79627,Frank Roll,Sales Representative,Canada,Joe Barry,Female,(604) 555-3392,V3F 2K1,True
6335,2016-07-02,12714,59,5,44,16,1244.483218,8,Women's Clothes,Okkaba Skin Jackets,East,Parkway Parade,1.30124,103.90523,Ingrid Hendrix,Sales Representative,Singapore,Herbert Bernstorf,Female,6562-9722,5020,False
6336,2016-07-02,12714,59,5,61,4,117.7481469,6,Sportswear,AAA Running Shoe,South ,Holland Village,1.31101,103.79627,Ingrid Hendrix,Sales Representative,Singapore,Herbert Bernstorf,Female,6562-9722,5020,False
6337,2016-07-02,12727,35,9,24,14,74.94316938,7,Men's Clothes,Samba Soccer Socks,East,Airport Terminal 1,1.35732,103.987309,Helen Brolin,Sales Representative,Singapore,Nicolas Balines,Male,(5) 555-1340,5022,False
6338,2016-07-02,12727,35,9,25,14,210.6420484,3,Sportswear,Basket Vest,North ,Compass Point,1.39187,103.89482,Helen Brolin,Sales Representative,Singapore,Nicolas Balines,Male,(5) 555-1340,5022,False
6339,2016-07-02,12727,35,9,51,19,2199.080095,9,Men's Footwear,Summit Hiking Boots,South ,Marina Square,1.29136,103.85786,Helen Brolin,Sales Representative,Singapore,Nicolas Balines,Male,(5) 555-1340,5022,False
6340,2016-07-02,12727,35,9,57,19,438.7740157,1,Women's Footwear,Lightweight Sandals,West ,Jurong Point,1.34032,103.706006,Helen Brolin,Sales Representative,Singapore,Nicolas Balines,Male,(5) 555-1340,5022,False
6341,2016-07-02,12729,53,2,70,3,92.87784905,8,Men's Clothes,US-Master Jeans,East,Parkway Parade,1.30124,103.90523,Erik Presley,President,UK,John Cleez,Male,(171) 555-7733,SW7 1RZ,True
6342,2016-07-02,12731,19,9,13,28,741.3928248,1,Baby Clothes,Aino Shoes,West ,Jurong Point,1.34032,103.706006,Helen Brolin,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
6343,2016-07-02,12731,19,9,17,11,288.2499008,1,Men's Footwear,TieBreak Tennis shoes,West ,Jurong Point,1.34032,103.706006,Helen Brolin,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
6344,2016-07-02,12731,19,9,60,33,167.4645879,3,Sportswear,Game Over T-Shirt,North ,Compass Point,1.39187,103.89482,Helen Brolin,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
6345,2016-07-02,12734,59,5,53,9,620.5240369,7,Women's Clothes,Jack Flash Dress,East,Airport Terminal 1,1.35732,103.987309,Ingrid Hendrix,Sales Representative,Singapore,Herbert Bernstorf,Female,6562-9722,5020,False
6346,2016-07-02,12734,59,5,70,11,341.1280084,3,Men's Clothes,US-Master Jeans,North ,Compass Point,1.39187,103.89482,Ingrid Hendrix,Sales Representative,Singapore,Herbert Bernstorf,Female,6562-9722,5020,False
6347,2016-07-02,12735,37,3,34,37,283.9503941,8,Swimwear,Baywatch Swimsuit,East,Parkway Parade,1.30124,103.90523,Rob Carsson,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
6348,2016-07-02,12735,37,3,40,49,931.2415112,6,Baby Clothes,Duck Trousers,South ,Holland Village,1.31101,103.79627,Rob Carsson,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
6349,2016-07-02,12735,37,3,41,37,338.9085349,6,Baby Clothes,Duck Shirt,South ,Holland Village,1.31101,103.79627,Rob Carsson,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
6350,2016-07-02,12736,1,7,17,89,2420.640842,9,Men's Footwear,TieBreak Tennis shoes,South ,Marina Square,1.29136,103.85786,Tom Lindwall,Sales Representative,Germany,Albert von Einstein,Female,030-0074321,12209,True
